Cluster,Country,Cultivated,Depth,Gid,Latitude,Longitude,Plot,Region,SSN,Sampling date,Scientist,Site,Soil material
,Tanzania,,,,-6.82888406,37.86036757,,,TaSAG_SUB-4WOaWhNs,,,,
,Tanzania,,,,-5.1592072439078365,36.425125885130186,,,TanSIS_SUB-ZxjRWccbo,,,,
,Tanzania,,,,-8.308352452976193,36.12657711138859,,,TaSAG_SUB-c28DGRpv,,,,
,Tanzania,,,,-4.28758267,34.39279937,,,TaSAG_SUB-JONpWQSt,,,,
,Tanzania,,,,-4.52516354,34.86021064,,,TaSAG_TOP-ijmxqKrO,,,,
,Tanzania,,,,-5.9570617792248965,36.1989729992049,,,TanSIS_TOP-n4JYlNYPo,,,,
,Tanzania,,,,-8.288346769638855,31.5627620991084,,,TanSAG_SUB-8fEg0jAM4,,,,
,Tanzania,,,,-9.82497234,34.55839754,,,TanSAG_SUB-Ib7MoJmCe,,,,
,Tanzania,,,,-9.95508175,34.70675155,,,TanSAG_SUB-y0v4ksbKR,,,,
,Tanzania,,,,-6.92481146,37.86623129,,,TaSAG_SUB-5mOBwYOX,,,,
,Tanzania,,,,-5.742775215417848,37.098520850129646,,,TanSIS_SUB-ZXVWIoAwC,,,,
,Tanzania,,,,-8.807257774781748,35.84252227909707,,,TaSAG_SUB-ciURmBd1,,,,
,Tanzania,,,,-6.965099215318944,36.43691812029907,,,TanSIS_SUB-qbJNzDbpQ,,,,
,Tanzania,,,,-4.57313336,35.02929197,,,TaSAG_TOP-IJydoTah,,,,
,Tanzania,,,,-8.68711905,31.75481369,,,TanSAG_SUB-8uWIBFTuT,,,,
,Tanzania,,,,-9.94799952,34.76740855,,,TanSAG_SUB-IfkuagQ43,,,,
,Tanzania,,,,-9.74343659,34.53708122,,,TanSAG_SUB-yEgnpTS95,,,,
,Tanzania,,,,-7.227697703181046,37.74794845684661,,,TaSAG_SUB-5Q7tEAcg,,,,
,Tanzania,,,,-5.746515462958058,37.074807030701606,,,TanSIS_TOP-0RnhI1Et8,,,,
,Tanzania,,,,-8.758528965697996,35.833301591932866,,,TaSAG_SUB-iaOV0xBW,,,,
,Tanzania,,,,-5.80392721,34.6543653,,,TaSAG_SUB-k0ch5v8J,,,,
,Tanzania,,,,-4.50174687,34.92983887,,,TaSAG_TOP-ILVISyyt,,,,
,Tanzania,,,,-8.31546998,31.34032469,,,TanSAG_SUB-9cR51PePz,,,,
,Tanzania,,,,-9.79925442,34.49022255,,,TanSAG_SUB-iFQRQQxKc,,,,
,Tanzania,,,,-9.78240751,34.54529641,,,TanSAG_SUB-YinUB8E2E,,,,
,Tanzania,,,,-8.79721103,36.30604503,,,TaSAG_SUB-5rZcoW1S,,,,
,Tanzania,,,,-5.193659475559526,36.475574499456854,,,TanSIS_TOP-2e9sryZcd,,,,
,Tanzania,,,,-8.0622707,36.85936251,,,TaSAG_SUB-JgBcHirs,,,,
,Tanzania,,,,-4.29913085,34.30061874,,,TaSAG_SUB-K2CMaCL3,,,,
,Tanzania,,,,-4.59855381,34.97707634,,,TaSAG_TOP-INhK9vLm,,,,
,Tanzania,,,,-8.429838855990884,31.418162879485806,,,TanSAG_SUB-9n7oM3thX,,,,
,Tanzania,,,,-9.7929806,34.49645524,,,TanSAG_SUB-imAWNTjMf,,,,
,Tanzania,,,,-9.82301406,34.535576899999995,,,TanSAG_SUB-Yv93wF6r1,,,,
,Tanzania,,,,-9.00730425,36.04685353,,,TaSAG_SUB-6V8M6ham,,,,
,Tanzania,,,,-5.6971584765326,37.10232874802096,,,TanSIS_TOP-2ejsBroxD,,,,
,Tanzania,,,,-8.807395712885143,35.78822623490929,,,TaSAG_SUB-JuUve0gR,,,,
,Tanzania,,,,-4.21044582,34.33786766,,,TaSAG_SUB-Kem0jACl,,,,
,Tanzania,,,,-4.62759713,35.00177786,,,TaSAG_TOP-izn5K90m,,,,
,Tanzania,,,,-5.968888211136804,36.210935401139466,,,TanSIS_TOP-O9U8IQ8VP,,,,
,Tanzania,,,,-8.63977677,31.70668077,,,TanSAG_SUB-9V9cDNx2c,,,,
,Tanzania,,,,-9.82211263,34.53922202,,,TanSAG_SUB-IWnKENnkP,,,,
,Tanzania,,,,-9.78053626,34.53897607,,,TanSAG_SUB-YVqoQ0ikB,,,,
,Tanzania,,,,-6.74610862,37.68193357,,,TaSAG_SUB-7DHnZBnX,,,,
,Tanzania,,,,-5.71365982461512,36.611097540929954,,,TanSIS_TOP-2qNLXpHzL,,,,
,Tanzania,,,,-8.8027059960117,35.81399133391852,,,TaSAG_SUB-Kct3nmRD,,,,
,Tanzania,,,,-4.699528510204644,34.245138255060745,,,TaSAG_SUB-KfAo023y,,,,
,Tanzania,,,,-4.7826491,34.70898511,,,TaSAG_TOP-JiQyNS1f,,,,
,Tanzania,,,,-8.638576400000002,31.65317147,,,TanSAG_SUB-16kk7Myyy,,,,
,Tanzania,,,,-9.79091936,34.45180419,,,TanSAG_SUB-JeOZgq94W,,,,
,Tanzania,,,,-9.90190091,34.71373804,,,TanSAG_SUB-zFF7jYMHs,,,,
,Tanzania,,,,-4.78353712,34.71260299,,,TaSAG_SUB-8USE5pFT,,,,
,Tanzania,,,,-5.1903499450964015,36.499086378690755,,,TanSIS_TOP-2tTVxnbij,,,,
,Tanzania,,,,-8.801907717724768,35.78945748269656,,,TaSAG_SUB-ldgPppzh,,,,
,Tanzania,,,,-4.28494677,34.3250411,,,TaSAG_SUB-kg7cr9M9,,,,
,Tanzania,,,,-4.60637149,35.03053069,,,TaSAG_TOP-jkTFroXo,,,,
,Tanzania,,,,-6.027280213458315,36.21108942545299,,,TanSIS_TOP-Os8v30KVX,,,,
,Tanzania,,,,-8.63961044,31.6758206,,,TanSAG_SUB-38jN0Vfjj,,,,
,Tanzania,,,,-9.89656261,34.6938431,,,TanSAG_SUB-JHwNy97Lx,,,,
,Tanzania,,,,-9.75781402,34.528256899999995,,,TanSAG_TOP-0jgwHiPnj,,,,
,Tanzania,,,,-7.264120004270155,37.80627840363685,,,TaSAG_SUB-8xqPuaNY,,,,
,Tanzania,,,,-5.745146892496468,36.61615517258443,,,TanSIS_TOP-2Xm15BSVr,,,,
,Tanzania,,,,-8.7955859024588,35.80538726527505,,,TaSAG_SUB-MurBwaNh,,,,
,Tanzania,,,,-4.307187,34.142351700000006,,,TaSAG_SUB-khAqPvDu,,,,
,Tanzania,,,,-4.77053719,34.75141604,,,TaSAG_TOP-JpAVyTlm,,,,
,Tanzania,,,,-8.63489989009854,31.812746227510704,,,TanSAG_SUB-78Wlg8cNh,,,,
,Tanzania,,,,-9.9144097,34.71663258,,,TanSAG_SUB-JU3U8O9bo,,,,
,Tanzania,,,,-9.83304581,34.55045184,,,TanSAG_TOP-1UyqdaSf7,,,,
,Tanzania,,,,-9.00182316,36.05080485,,,TaSAG_SUB-9JMw5rnY,,,,
,Tanzania,,,,-5.365098971738805,36.62993580294907,,,TanSIS_TOP-03OE5egXD,,,,
,Tanzania,,,,-8.792513796645375,35.79730876329014,,,TaSAG_SUB-NkqYr9ts,,,,
,Tanzania,,,,-8.03127304,35.29379983,,,TaSAG_SUB-kmvPcQK9,,,,
,Tanzania,,,,-5.68678472,34.91283599,,,TaSAG_TOP-jv2LAG4P,,,,
,Tanzania,,,,-6.031316953499036,36.08294280697841,,,TanSIS_TOP-pdaR4pPq3,,,,
,Tanzania,,,,-8.67876733,31.71734095,,,TanSAG_SUB-089tQQm8s,,,,
,Tanzania,,,,-10.01487861,34.69316795,,,TanSAG_SUB-k1Vwiks6P,,,,
,Tanzania,,,,-10.0148808,34.69317137,,,TanSAG_TOP-2bfr6zWG9,,,,
,Tanzania,,,,-6.88889337,37.84517087,,,TaSAG_SUB-9s0vHyDk,,,,
,Tanzania,,,,-5.374042420001889,36.60790312917632,,,TanSIS_TOP-3Ak8RyTO2,,,,
,Tanzania,,,,-8.05974561,36.87657501,,,TaSAG_SUB-outIMQJn,,,,
,Tanzania,,,,-7.61950857,35.6417344,,,TaSAG_SUB-KvKnw8Nm,,,,
,Tanzania,,,,-4.58607739,34.68363329,,,TaSAG_TOP-KP5Lb3hL,,,,
,Tanzania,,,,-8.69253531,31.75293554,,,TanSAG_SUB-96im9ccxN,,,,
,Tanzania,,,,-9.7578082,34.52826605,,,TanSAG_SUB-K3ZnID786,,,,
,Tanzania,,,,-9.78577396,34.497201399999994,,,TanSAG_TOP-3DBGKhhAX,,,,
,Tanzania,,,,-6.791825,37.95766414,,,TaSAG_SUB-34ustWmB,,,,
,Tanzania,,,,-5.317809259541698,36.6407088483674,,,TanSIS_TOP-3N6J9RN2N,,,,
,Tanzania,,,,-8.805062736553726,35.83731302831974,,,TaSAG_SUB-Q69jvzei,,,,
,Tanzania,,,,-4.29022651,34.39376815,,,TaSAG_SUB-Lg93JtGx,,,,
,Tanzania,,,,-4.92739233,34.93335026,,,TaSAG_TOP-kWlDy9Gt,,,,
,Tanzania,,,,-5.9822514010336665,36.195693581007625,,,TanSIS_TOP-Q7qqZ0jlj,,,,
,Tanzania,,,,-8.847044217098649,31.844856073107465,,,TanSAG_SUB-167FShOQB,,,,
,Tanzania,,,,-9.90536852,34.53052059,,,TanSAG_SUB-k4CLcCnAK,,,,
,Tanzania,,,,-9.89776679,34.77004022,,,TanSAG_TOP-5I7XnbO2v,,,,
,Tanzania,,,,-8.7659522,36.21216892,,,TaSAG_SUB-61xKnqdi,,,,
,Tanzania,,,,-5.3652986916399765,36.62960691585069,,,TanSIS_TOP-3s2nYwSX4,,,,
,Tanzania,,,,-8.01992127,36.84741277,,,TaSAG_SUB-RiafWtw3,,,,
,Tanzania,,,,-7.87986358,35.45566137,,,TaSAG_SUB-Lue91SgD,,,,
,Tanzania,,,,-4.56177544,34.90873959,,,TaSAG_TOP-lCdft29E,,,,
,Tanzania,,,,-6.107925544687338,36.095103485442856,,,TanSIS_TOP-QgDd,,,,
,Tanzania,,,,-8.722629383943584,31.794431812300342,,,TanSAG_SUB-A18sRzOl3,,,,
,Tanzania,,,,-9.72995763,34.51850706,,,TanSAG_SUB-kMzG8BVyE,,,,
,Tanzania,,,,-9.94561183,34.77959135,,,TanSAG_TOP-5RHDCEBZu,,,,
,Tanzania,,,,-8.79758229,36.23219167,,,TaSAG_SUB-B04g8xla,,,,
,Tanzania,,,,-5.682515067571553,36.63964955143775,,,TanSIS_TOP-6GzNenG17,,,,
,Tanzania,,,,-7.09313838,37.44986233,,,TaSAG_SUB-rtKCgd79,,,,
,Tanzania,,,,-4.694963314440141,34.02119980065246,,,TaSAG_SUB-mQ5ACOC9,,,,
,Tanzania,,,,-4.58606474,34.68466125,,,TaSAG_TOP-LLVKmkzx,,,,
,Tanzania,,,,-5.968919039060661,36.212748720770186,,,TanSIS_TOP-QPUkqsFZ1,,,,
,Tanzania,,,,-8.47332904,31.40715574,,,TanSAG_SUB-A71jnqu6y,,,,
,Tanzania,,,,-9.80017642,34.4885007,,,TanSAG_SUB-kwe2jyHsL,,,,
,Tanzania,,,,-9.93836396,34.77951161,,,TanSAG_TOP-6zQ7GiAiK,,,,
,Tanzania,,,,-6.80521021,37.970837,,,TaSAG_SUB-b8amvyK1,,,,
,Tanzania,,,,-5.335012350466854,36.651869593788994,,,TanSIS_TOP-6TXXtzOlT,,,,
,Tanzania,,,,-8.34575045453225,36.185664959523756,,,TaSAG_SUB-RtTmsvE3,,,,
,Tanzania,,,,-4.28659885,34.39378532,,,TaSAG_SUB-nSjdpMYs,,,,
,Tanzania,,,,-4.78038021,34.7379746,,,TaSAG_TOP-lNxQIig9,,,,
,Tanzania,,,,-8.3309472,31.61524252,,,TanSAG_SUB-ADht9lkYW,,,,
,Tanzania,,,,-9.89960179,34.70947053,,,TanSAG_SUB-l0NZnofUf,,,,
,Tanzania,,,,-9.7287151,34.51028623,,,TanSAG_TOP-7hjDYhFZD,,,,
,Tanzania,,,,-8.78985722,36.16445631,,,TaSAG_SUB-bZLsx1TR,,,,
,Tanzania,,,,-5.364029228460109,36.67042104442585,,,TanSIS_TOP-6XB27TidU,,,,
,Tanzania,,,,-8.07417138,36.88150735,,,TaSAG_SUB-Sxj1bfZc,,,,
,Tanzania,,,,-6.971246606179969,36.42340540507706,,,TanSIS_SUB-txuUA93pJ,,,,
,Tanzania,,,,-4.4862525999999985,34.91154707,,,TaSAG_TOP-LOJ2JnfQ,,,,
,Tanzania,,,,-8.6265341,31.60157275,,,TanSAG_SUB-AfGf9nYf5,,,,
,Tanzania,,,,-9.80933891,34.51692725,,,TanSAG_SUB-LDIENvMIn,,,,
,Tanzania,,,,-9.95534337,34.57749007,,,TanSAG_TOP-8h6lFQ6e8,,,,
,Tanzania,,,,-8.81050371,36.15599774,,,TaSAG_SUB-C0yEhgvY,,,,
,Tanzania,,,,-5.318990219133494,36.66253780031028,,,TanSIS_TOP-6z99o8Pjc,,,,
,Tanzania,,,,-8.803576830004346,35.784354979532424,,,TaSAG_SUB-UUGS3MnL,,,,
,Tanzania,,,,-4.25677794,34.30204507,,,TaSAG_SUB-nylqKqNd,,,,
,Tanzania,,,,-4.60396301,34.97520495,,,TaSAG_TOP-LPFlMgOH,,,,
,Tanzania,,,,-6.025460357990682,36.20277061883099,,,TanSIS_TOP-s2UKKC7oE,,,,
,Tanzania,,,,-8.62823968,31.6053361,,,TanSAG_SUB-aGZ6zk4k6,,,,
,Tanzania,,,,-9.763081800000002,34.48200817,,,TanSAG_SUB-lsZBROWzi,,,,
,Tanzania,,,,-9.83127916,34.552269700000004,,,TanSAG_TOP-9WClvEb6Z,,,,
,Tanzania,,,,-9.01538029,36.0539865,,,TaSAG_SUB-c6HiEeAM,,,,
,Tanzania,,,,-5.358275194972182,36.64215731264449,,,TanSIS_TOP-7hBV5TzuK,,,,
,Tanzania,,,,-8.756381791358837,35.83397013845992,,,TaSAG_SUB-uyjI2SfF,,,,
,Tanzania,,,,-6.936332856861986,36.440947031631644,,,TanSIS_SUB-u2E5inaeh,,,,
,Tanzania,,,,-4.30123692,34.23836856,,,TaSAG_TOP-lt2uwLuP,,,,
,Tanzania,,,,-6.058489898337425,36.18057919120047,,,TanSIS_TOP-tGJtyrL74,,,,
,Tanzania,,,,-8.67187175,31.78622788,,,TanSAG_SUB-aKF9UIzss,,,,
,Tanzania,,,,-9.77986993,34.57360648,,,TanSAG_SUB-LWgHDOV0p,,,,
,Tanzania,,,,-6.10359339,37.70135746,,,TaSAG_SUB-C49EBQtP,,,,
,Tanzania,,,,-5.1258006372567095,36.43927309229139,,,TanSIS_TOP-7kYD3zpLx,,,,
,Tanzania,,,,-8.34033013155196,36.17901449826238,,,TaSAG_SUB-wnWFdpCp,,,,
,Tanzania,,,,-4.32199904,34.169929,,,TaSAG_SUB-Ppq5DFA5,,,,
,Tanzania,,,,-4.32200396,34.16992758,,,TaSAG_SUB-Ppq5DFA5,,,,
,Tanzania,,,,-6.26802559,34.76183933,,,TaSAG_TOP-lvmxYe9z,,,,
,Tanzania,,,,-5.980391427812156,36.193873252843524,,,TanSIS_TOP-TrNGmfY6f,,,,
,Tanzania,,,,-8.716444923344438,31.81692207388143,,,TanSAG_SUB-Apw1FtgH1,,,,
,Tanzania,,,,-9.79424046,34.55661964,,,TanSAG_SUB-m7n35m5xE,,,,
,Tanzania,,,,-9.76309829,34.48201171,,,TanSAG_TOP-55yK5oTsK,,,,
,Tanzania,,,,-8.81061599,36.15441434,,,TaSAG_SUB-C414nGbd,,,,
,Tanzania,,,,-5.752347841765463,37.073269538915476,,,TanSIS_TOP-7LZXr3neV,,,,
,Tanzania,,,,-8.06890327,36.89952146,,,TaSAG_SUB-WRX5NCuP,,,,
,Tanzania,,,,-4.29563585,34.30969446,,,TaSAG_SUB-S2jU8b9g,,,,
,Tanzania,,,,-4.49950049,34.88851627,,,TaSAG_TOP-M0DuRvJp,,,,
,Tanzania,,,,-6.1096768195159425,36.09516329929932,,,TanSIS_TOP-U2cKMG2Bp,,,,
,Tanzania,,,,-8.76871312,31.76441542,,,TanSAG_SUB-aRtMdzl6G,,,,
,Tanzania,,,,-9.80521433,34.58984317,,,TanSAG_SUB-mFLToyF9L,,,,
,Tanzania,,,,-9.75886836,34.54563707,,,TanSAG_TOP-64wvDdTyJ,,,,
,Tanzania,,,,-6.7476311,37.65463359,,,TaSAG_SUB-cMiH52M1,,,,
,Tanzania,,,,-5.7273896523867815,37.088309940671074,,,TanSIS_TOP-8A6ajHdVd,,,,
,Tanzania,,,,-8.79271434758172,35.80303264348076,,,TaSAG_SUB-YbFD7sjg,,,,
,Tanzania,,,,-4.29496262,34.30705551,,,TaSAG_SUB-szNZCp91,,,,
,Tanzania,,,,-4.78888051,34.71084024,,,TaSAG_TOP-m1GUz6kE,,,,
,Tanzania,,,,-8.483813900000001,31.42239348,,,TanSAG_SUB-AyiqFyoAl,,,,
,Tanzania,,,,-9.76703373,34.5420709,,,TanSAG_SUB-Mvbenx02J,,,,
,Tanzania,,,,-9.8001895,34.48930771,,,TanSAG_TOP-A2H3UtMOG,,,,
,Tanzania,,,,-6.74005094,37.6981842,,,TaSAG_SUB-cSs1fLtX,,,,
,Tanzania,,,,-5.740852451320661,37.10309732792832,,,TanSIS_TOP-8O4MZPfyM,,,,
,Tanzania,,,,-8.07865655,36.88162849,,,TaSAG_SUB-yiy7dDP5,,,,
,Tanzania,,,,-4.31262282,34.14511942,,,TaSAG_SUB-TMOgyfBp,,,,
,Tanzania,,,,-4.64684074,35.02275011,,,TaSAG_TOP-m60AO4Um,,,,
,Tanzania,,,,-6.069391732549138,36.1090433812016,,,TanSIS_TOP-uSgwqnZID,,,,
,Tanzania,,,,-8.6318353,31.58679351,,,TanSAG_SUB-aYLz6oFiq,,,,
,Tanzania,,,,-9.78800433,34.57844469,,,TanSAG_SUB-Mzi0NU3uL,,,,
,Tanzania,,,,-9.80345754,34.59337839,,,TanSAG_TOP-ADsrNs6Vt,,,,
,Tanzania,,,,-8.80146161,36.13299419,,,TaSAG_SUB-cvb8UEON,,,,
,Tanzania,,,,-5.197291161962213,36.47924286752613,,,TanSIS_TOP-8SlXzIE2p,,,,
,Tanzania,,,,-8.804406784726295,35.81135717030463,,,TaSAG_SUB-YXNGPTlH,,,,
,Tanzania,,,,-5.84773259,34.70758649,,,TaSAG_SUB-uLzVMruo,,,,
,Tanzania,,,,-4.76580999,34.73680803,,,TaSAG_TOP-maX5DYj1,,,,
,Tanzania,,,,-6.0044973005579685,36.18904658059461,,,TanSIS_TOP-vdQqKzsXb,,,,
,Tanzania,,,,-8.77258794,31.81439019,,,TanSAG_SUB-aZN9k5uKC,,,,
,Tanzania,,,,-9.90529286,34.52691587,,,TanSAG_SUB-N8pHr1zEj,,,,
,Tanzania,,,,-9.71449686,34.52170078,,,TanSAG_TOP-aJgLmIKkn,,,,
,Tanzania,,,,-8.87397513,36.31900014,,,TaSAG_SUB-d6AQ7MVz,,,,
,Tanzania,,,,-5.1902655817519125,36.49186753090554,,,TanSIS_TOP-29nszBUsD,,,,
,Tanzania,,,,-8.0309548,36.88052492,,,TaSAG_SUB-Z7bTwp8a,,,,
,Tanzania,,,,-4.31517168,34.14703469,,,TaSAG_SUB-urCEx6yu,,,,
,Tanzania,,,,-6.31825987,35.0193706,,,TaSAG_TOP-MBI62JJg,,,,
,Tanzania,,,,-10.03600871,34.70852874,,,TanSAG_SUB-NHK8HCFAH,,,,
,Tanzania,,,,-9.95773989,34.69899104,,,TanSAG_TOP-AmG8PpPeg,,,,
,Tanzania,,,,-7.229522636434215,37.749919964740094,,,TaSAG_SUB-dC5JD1My,,,,
,Tanzania,,,,-5.714047436626962,37.06715961401662,,,TanSIS_TOP-83thfxx4w,,,,
,Tanzania,,,,-8.31257436044941,36.133243655272715,,,TaSAG_TOP-4KyFGVuI,,,,
,Tanzania,,,,-4.28267053,34.355711799999995,,,TaSAG_SUB-VJFJacga,,,,
,Tanzania,,,,-8.78984965,36.16446669,,,TaSAG_TOP-mcnoFufd,,,,
,Tanzania,,,,-8.48035116,31.43825014,,,TanSAG_SUB-bfY4IsvTb,,,,
,Tanzania,,,,-9.76220389,34.48102714,,,TanSAG_SUB-Oim4Vv5cb,,,,
,Tanzania,,,,-9.79088747,34.45182272,,,TanSAG_TOP-aOTRNAcTV,,,,
,Tanzania,,,,-6.31971416,37.53061985,,,TaSAG_SUB-deyiHORb,,,,
,Tanzania,,,,-5.317055884784824,36.650658174664905,,,TanSIS_TOP-90HzdoipD,,,,
,Tanzania,,,,-8.325635710360197,36.13355582274961,,,TaSAG_TOP-7xPwscJl,,,,
,Tanzania,,,,-4.27653623,34.29864893,,,TaSAG_SUB-Vtinwogn,,,,
,Tanzania,,,,-4.57550981,34.70768284,,,TaSAG_TOP-miD625Hp,,,,
,Tanzania,,,,-8.64007791,31.60242729,,,TanSAG_SUB-bkqgHe1cW,,,,
,Tanzania,,,,-9.73504856,34.4712597,,,TanSAG_SUB-onFOr3wQz,,,,
,Tanzania,,,,-9.93559035,34.77663226,,,TanSAG_TOP-AqgjErIVr,,,,
,Tanzania,,,,-6.72765095,37.63239655,,,TaSAG_SUB-DlasI7uP,,,,
,Tanzania,,,,-5.195394383450989,36.47465975086772,,,TanSIS_TOP-0201s6nBc,,,,
,Tanzania,,,,-8.79269987961848,35.80307726396695,,,TaSAG_TOP-8koYK0FA,,,,
,Tanzania,,,,-5.80261375,34.60989478,,,TaSAG_SUB-wJrZu3Wq,,,,
,Tanzania,,,,-4.31573332,34.26452748,,,TaSAG_TOP-mR5YuyZd,,,,
,Tanzania,,,,-8.6402211,31.62045971,,,TanSAG_SUB-BlCerpEbn,,,,
,Tanzania,,,,-9.73870526,34.47414345,,,TanSAG_SUB-oR3OOKeVT,,,,
,Tanzania,,,,-9.94799615,34.76738492,,,TanSAG_TOP-arRW23G07,,,,
,Tanzania,,,,-7.069869689693529,37.814611435402654,,,TaSAG_SUB-EAx5zC7M,,,,
,Tanzania,,,,-5.322337550564688,36.64461300576989,,,TanSIS_TOP-a3D9QJ1es,,,,
,Tanzania,,,,-8.795600565397853,35.80545368018545,,,TaSAG_TOP-57ngLajv,,,,
,Tanzania,,,,-4.34873613,34.15800073,,,TaSAG_SUB-wKlBpO4C,,,,
,Tanzania,,,,-4.63001806,34.97280762,,,TaSAG_TOP-MvawfOOs,,,,
,Tanzania,,,,-8.630431320944965,31.81891690785691,,,TanSAG_SUB-BpEtCdzHN,,,,
,Tanzania,,,,-9.8312523,34.55223392,,,TanSAG_SUB-oUgcuaYQ9,,,,
,Tanzania,,,,-9.72618467,34.69695611,,,TanSAG_TOP-atwXN9MH9,,,,
,Tanzania,,,,-6.80888832,37.93390327,,,TaSAG_SUB-efa5Dr4Y,,,,
,Tanzania,,,,-5.372159729724362,36.6015570427132,,,TanSIS_TOP-a6H4sY2iF,,,,
,Tanzania,,,,-8.803549125178339,35.84034328378753,,,TaSAG_TOP-bERw9g6G,,,,
,Tanzania,,,,-6.740026782903903,36.32623927173011,,,TanSIS_SUB-xiGiqt6CC,,,,
,Tanzania,,,,-4.61749879,34.73839118,,,TaSAG_TOP-MxbTY7pt,,,,
,Tanzania,,,,-8.68630793,31.77013812,,,TanSAG_SUB-bqDDkeexw,,,,
,Tanzania,,,,-9.73412133,34.47577931,,,TanSAG_SUB-owjo2K6Ur,,,,
,Tanzania,,,,-9.75956901,34.50282021,,,TanSAG_TOP-AZnHcLWfl,,,,
,Tanzania,,,,-7.10092815011575,37.77316521855097,,,TaSAG_SUB-ehpoiJcb,,,,
,Tanzania,,,,-5.331851817321128,36.615513655320186,,,TanSIS_TOP-A6T7snnBr,,,,
,Tanzania,,,,-8.021796700000001,36.86016362,,,TaSAG_TOP-cb4CMdj8,,,,
,Tanzania,,,,-7.89371227,35.39681673,,,TaSAG_SUB-WS4MGDKi,,,,
,Tanzania,,,,-4.65380735,34.70283944,,,TaSAG_TOP-NjsoLJff,,,,
,Tanzania,,,,-5.933597876123836,36.18949109977393,,,TanSIS_TOP-XFzZl05XH,,,,
,Tanzania,,,,-8.274876136725881,31.562240320658393,,,TanSAG_SUB-BTDKLSCGC,,,,
,Tanzania,,,,-9.77759849,34.50244667,,,TanSAG_SUB-p7XjWawMa,,,,
,Tanzania,,,,-10.01152634,34.69461658,,,TanSAG_TOP-AZZxuGdku,,,,
,Tanzania,,,,-9.01437222,36.04022371,,,TaSAG_SUB-eK4yCQjf,,,,
,Tanzania,,,,-5.352999344565985,36.65118409008909,,,TanSIS_TOP-aayAqZlOj,,,,
,Tanzania,,,,-8.345761662930808,36.18563808276572,,,TaSAG_TOP-CPPXbTei,,,,
,Tanzania,,,,-6.9569308510185195,36.43314417853206,,,TanSIS_SUB-XWz8nriI2,,,,
,Tanzania,,,,-4.64389491,35.00821791,,,TaSAG_TOP-nvstHBVC,,,,
,Tanzania,,,,-5.9340628783468174,36.22851841762705,,,TanSIS_TOP-YVQlktjUd,,,,
,Tanzania,,,,-8.271258382954493,31.57305411290959,,,TanSAG_SUB-BWNqCDNPc,,,,
,Tanzania,,,,-9.95772616,34.698974799999995,,,TanSAG_SUB-p8ox1mwYS,,,,
,Tanzania,,,,-9.79362307,34.45547612,,,TanSAG_TOP-bI6KBRlbW,,,,
,Tanzania,,,,-8.79550871,36.28156073,,,TaSAG_SUB-EkF1SAwN,,,,
,Tanzania,,,,-5.332724106832439,36.61189914454921,,,TanSIS_TOP-AfOjIGAN3,,,,
,Tanzania,,,,-8.774259899539203,35.82608403794689,,,TaSAG_TOP-EliuidAM,,,,
,Tanzania,,,,-4.30454521,34.17686675,,,TaSAG_SUB-wSrLKekk,,,,
,Tanzania,,,,-4.61387179,34.74893274,,,TaSAG_TOP-o2P0wbmq,,,,
,Tanzania,,,,-6.109715216125473,36.09792284593903,,,TanSIS_TOP-yzAjRkabL,,,,
,Tanzania,,,,-8.2627131,31.33729736,,,TanSAG_SUB-ccg25yjO7,,,,
,Tanzania,,,,-9.79713538,34.58960171,,,TanSAG_SUB-pfgD4rCOM,,,,
,Tanzania,,,,-9.7605026,34.50468261,,,TanSAG_TOP-BKpG5Hcba,,,,
,Tanzania,,,,-9.01000068,36.05738636,,,TaSAG_SUB-ePmDUqQ4,,,,
,Tanzania,,,,-5.742865046424267,37.10938756522293,,,TanSIS_TOP-aQ49IEPra,,,,
,Tanzania,,,,-8.802628541420885,35.794633669810636,,,TaSAG_TOP-FDwLufuZ,,,,
,Tanzania,,,,-6.854281930563504,36.463707630278826,,,TanSIS_SUB-XY5sJDr39,,,,
,Tanzania,,,,-4.7827028,34.71621806,,,TaSAG_TOP-oJQoPJLB,,,,
,Tanzania,,,,-8.287394898072959,31.544391897612314,,,TanSAG_SUB-CH8OKxxNQ,,,,
,Tanzania,,,,-9.81761141,34.52722707,,,TanSAG_SUB-Pkfn8ieos,,,,
,Tanzania,,,,-9.72373108,34.69869329,,,TanSAG_TOP-Bl4ejmutl,,,,
,Tanzania,,,,-6.93577069,37.88470657,,,TaSAG_SUB-f1TsKz2O,,,,
,Tanzania,,,,-5.322445004949217,36.64896106669955,,,TanSIS_TOP-baBhJ60QK,,,,
,Tanzania,,,,-8.347393316270576,36.165003754740006,,,TaSAG_TOP-FJURGOOn,,,,
,Tanzania,,,,-4.29206579,34.1557763,,,TaSAG_SUB-XEymFS9U,,,,
,Tanzania,,,,-4.4951247,34.91063166,,,TaSAG_TOP-oKGGhJfR,,,,
,Tanzania,,,,-4.463259341487546,35.545550123631955,,,TanSIS_SUB-20Kc,,,,
,Tanzania,,,,-8.60936822032646,31.7714073685217,,,TanSAG_SUB-CWRrAtIja,,,,
,Tanzania,,,,-9.78076489,34.57174954,,,TanSAG_SUB-PM1feF5Iz,,,,
,Tanzania,,,,-9.76312693,34.50294534,,,TanSAG_TOP-BR5Id9RBn,,,,
